SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn_Label,CLV,Churn_Probability,Revenue_At_Risk
0,65,59.95,3921.1,0,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,No,3896.75,0.006949011445297715,27.07856034946387
0,72,19.55,1463.45,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,No,1407.6000000000001,0.0022638331370951116,3.186571523775079
0,10,19.6,189.45,0,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,No,196.0,0.052426624745071516,10.275618450034017
0,7,20.05,96.8,0,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,No,140.35,0.05188247090226116,7.281704791132354
1,5,85.55,408.5,0,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,No,427.75,0.7905090295913563,338.14023740770267
0,24,78.6,1846.65,0,False,True,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,No,1886.3999999999999,0.058040693151147335,109.48796356032433
0,72,116.8,8456.75,0,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,No,8409.6,0.009745881895917928,81.95896839191141
0,21,43.55,1011.5,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,No,914.55,0.21398909756781387,195.70372918064416
0,69,60.8,4263.4,0,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,True,False,False,No,4195.2,0.10341752413664834,433.8571972580671
0,44,54.9,2549.1,0,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,No,2415.6,0.18715296407771864,452.0867000261371
1,61,65.2,3965.05,0,False,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,No,3977.2000000000003,0.14080477192216756,560.0087388888448
1,24,102.95,2496.7,1,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,Yes,2470.8,0.767298248244307,1895.8405117620339
0,1,90.6,90.6,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,Yes,90.6,0.9421059456072542,85.35479867201722
0,6,50.8,288.05,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,Yes,304.79999999999995,0.6443334136389829,196.39282447716195
0,4,90.05,368.1,1,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,Yes,360.2,0.900305144228085,324.28991295095625
0,72,108.2,7840.6,0,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,No,7790.400000000001,0.11076385054781111,862.8947013076678
0,72,92.0,6632.75,0,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,No,6624.0,0.004166336950791732,27.597815962044436
1,14,75.1,1013.35,0,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,No,1051.3999999999999,0.7472986124062913,785.7097610839745
0,7,25.05,152.95,0,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,No,175.35,0.18461208214406216,32.3717286039613
0,48,75.15,3772.65,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,No,3607.2000000000003,0.17996869848308453,649.1830891681825
0,55,19.5,1026.35,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,No,1072.5,0.02750863635766149,29.50301249359195
0,1,19.3,19.3,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,No,19.3,0.1898837392996302,3.664756168482863
0,45,112.2,5031.85,0,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,False,No,5049.0,0.3469871567164329,1751.9381542612696
0,3,70.3,220.4,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,No,210.89999999999998,0.567526194957832,119.69127451660675
0,71,19.6,1416.5,0,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,No,1391.6000000000001,0.006391727074389929,8.894727396721025
0,8,20.25,158.35,0,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,No,162.0,0.25443078011143794,41.21778637805295
0,3,75.85,256.6,1,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,Yes,227.54999999999998,0.88862590675185,202.20682508138347
0,69,80.65,5542.55,0,True,True,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,No,5564.85,0.022963740800216795,127.78977299208644
0,1,68.5,68.5,1,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,Yes,68.5,0.9139401386495268,62.60489949749259
1,72,115.75,8443.7,0,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,No,8334.0,0.003384547968413787,28.2068227687605
0,11,73.5,791.75,1,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,Yes,808.5,0.6693774304266843,541.1916524999742
0,71,80.6,5708.2,0,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,No,5722.599999999999,0.006768110012206564,38.731186355853275
0,1,69.95,69.95,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,Yes,69.95,0.896682570903224,62.72294583468052
0,33,59.55,2016.3,0,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,No,1965.1499999999999,0.03284844401467807,64.55211975544461
0,16,19.05,326.65,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,No,304.8,0.04334952254000824,13.212934470194512
1,56,95.65,5471.75,0,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,No,5356.400000000001,0.21935471770479165,1174.9516099139462
0,1,19.95,19.95,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,No,19.95,0.18606575161857675,3.712011744790606
0,5,70.05,346.4,1,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,Yes,350.25,0.6795095242127627,237.9982108555201
0,57,19.4,1061.6,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,No,1105.8,0.028799277364263808,31.84624090940292
0,56,36.1,1971.5,0,True,True,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,True,False,False,No,2021.6000000000001,0.12571015229191096,254.1356438733272
0,8,94.0,773.65,1,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,Yes,752.0,0.8782102046162119,660.4140738713913
0,22,61.15,1422.05,1,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,Yes,1345.3,0.4142551846932874,557.2974999678795
0,1,19.75,19.75,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,No,19.75,0.3515427841554511,6.942969987070159
0,40,64.1,2460.35,0,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,No,2564.0,0.18842316951157986,483.1170066276908
0,46,19.75,856.5,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,No,908.5,0.014044704822841094,12.759614331551134
0,63,19.7,1275.85,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,No,1241.1,0.006260092147940199,7.769400364808581
0,68,110.2,7467.5,0,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,No,7493.6,0.2218983720358831,1662.8176406880937
0,69,106.35,7261.75,0,True,True,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,True,False,False,No,7338.15,0.08921612910103757,654.6813377627789
0,56,90.55,5116.6,0,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,No,5070.8,0.24219571076131316,1228.1260101284668
0,10,65.9,660.05,0,False,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False,True,No,659.0,0.16465222748736708,108.5058179141749
0,63,104.5,6590.8,0,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,No,6583.5,0.14969649516413228,985.5268759130648
0,24,52.5,1208.15,0,False,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,No,1260.0,0.04352264893544989,54.83853765866686
0,19,56.1,1033.9,0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,No,1065.9,0.18325536316354946,195.3318915960274
0,22,88.75,1885.15,0,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,No,1952.5,0.6262567386857534,1222.7662822839334
0,29,84.45,2467.1,1,True,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,Yes,2449.05,0.7055493913526049,1727.9257368920971
0,13,75.3,989.45,1,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,True,Yes,978.9,0.6129523452289319,600.0190507446015
0,70,26.0,2006.95,0,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,No,1820.0,0.008803779163892246,16.022878078283888
0,49,99.4,5025.0,0,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,No,4870.6,0.5250334846488246,2557.2280903305655
