SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Contract_Type,Churn_Label,TenureGroup,ChargeGroup,Revenue,CLV,CLV_Segment,RiskScore,RiskLevel
1,65,70.95,4555.2,0,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,One year,No,48+,High,4611.75,4611.75,High Value,1,Low Risk
0,1,44.95,44.95,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,Month-to-month,No,0-12,Medium,44.95,44.95,Low Value,5,High Risk
0,70,97.65,6982.5,0,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,One year,No,48+,High,6835.5,6835.5,High Value,1,Low Risk
1,29,35.65,1025.15,0,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,Month-to-month,No,24-48,Medium,1033.85,1033.85,Medium Value,2,Low Risk
0,1,90.55,90.55,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,Month-to-month,Yes,0-12,High,90.55,90.55,Low Value,6,High Risk
0,67,85.25,5714.2,0,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,Two year,No,48+,High,5711.75,5711.75,High Value,1,Low Risk
0,1,19.5,19.5,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,Month-to-month,No,0-12,Low,19.5,19.5,Low Value,5,High Risk
0,26,88.8,2274.35,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,Month-to-month,Yes,24-48,High,2308.7999999999997,2308.7999999999997,Medium Value,3,Medium Risk
0,30,25.1,789.55,0,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,Two year,No,24-48,Low,753.0,753.0,Medium Value,0,Low Risk
0,48,100.05,4834.0,0,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,True,False,False,Month-to-month,No,24-48,High,4802.4,4802.4,High Value,3,Medium Risk
0,55,55.7,3131.8,0,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Month-to-month,No,48+,Medium,3063.5,3063.5,High Value,2,Low Risk
0,7,85.2,602.55,1,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,Month-to-month,Yes,0-12,High,596.4,596.4,Low Value,6,High Risk
0,37,91.15,3369.25,0,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,Month-to-month,No,24-48,High,3372.55,3372.55,High Value,3,Medium Risk
0,31,83.85,2674.15,0,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,Month-to-month,No,24-48,High,2599.35,2599.35,Medium Value,3,Medium Risk
0,4,45.9,199.75,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,Month-to-month,No,0-12,Medium,183.6,183.6,Low Value,5,High Risk
0,72,25.1,1790.8,0,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,Two year,No,48+,Low,1807.2,1807.2,Medium Value,0,Low Risk
1,5,91.4,449.75,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,Month-to-month,Yes,0-12,High,457.0,457.0,Low Value,6,High Risk
0,1,19.7,19.7,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,Month-to-month,No,0-12,Low,19.7,19.7,Low Value,5,High Risk
1,15,91.5,1400.3,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,Month-to-month,No,12-24,High,1372.5,1372.5,Medium Value,3,Medium Risk
0,8,51.3,411.6,0,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,Month-to-month,No,0-12,Medium,410.4,410.4,Low Value,5,High Risk
0,35,21.1,741.0,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,One year,No,24-48,Low,738.5,738.5,Medium Value,0,Low Risk
1,56,104.75,5841.35,0,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,Month-to-month,No,48+,High,5866.0,5866.0,High Value,3,Medium Risk
0,42,106.15,4512.7,1,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,Month-to-month,Yes,24-48,High,4458.3,4458.3,High Value,3,Medium Risk
1,65,85.75,5688.45,0,True,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,Month-to-month,No,48+,High,5573.75,5573.75,High Value,3,Medium Risk
0,2,20.3,31.9,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,One year,No,0-12,Low,40.6,40.6,Low Value,3,Medium Risk
1,65,100.75,6674.65,0,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,False,One year,No,48+,High,6548.75,6548.75,High Value,1,Low Risk
0,18,74.15,1345.75,0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,Month-to-month,No,12-24,High,1334.7,1334.7,Medium Value,3,Medium Risk
0,23,78.55,1843.05,0,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,One year,No,12-24,High,1806.6499999999999,1806.6499999999999,Medium Value,1,Low Risk
0,4,45.3,196.95,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,Month-to-month,Yes,0-12,Medium,181.2,181.2,Low Value,5,High Risk
0,70,19.85,1433.8,0,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,Two year,No,48+,Low,1389.5,1389.5,Medium Value,0,Low Risk
0,4,50.7,214.55,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Month-to-month,No,0-12,Medium,202.8,202.8,Low Value,5,High Risk
0,19,45.0,865.85,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Month-to-month,No,12-24,Medium,855.0,855.0,Medium Value,2,Low Risk
0,18,77.8,1358.6,0,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,Month-to-month,No,12-24,High,1400.3999999999999,1400.3999999999999,Medium Value,3,Medium Risk
1,38,83.45,3147.15,0,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,Month-to-month,No,24-48,High,3171.1,3171.1,High Value,3,Medium Risk
0,2,73.25,131.05,1,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,Month-to-month,Yes,0-12,High,146.5,146.5,Low Value,6,High Risk
0,47,94.8,4535.85,0,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,One year,No,24-48,High,4455.599999999999,4455.599999999999,High Value,1,Low Risk
0,52,20.1,1078.75,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,Two year,No,48+,Low,1045.2,1045.2,Medium Value,0,Low Risk
0,9,59.9,542.4,0,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,Month-to-month,No,0-12,Medium,539.1,539.1,Low Value,5,High Risk
0,26,90.1,2312.55,0,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,True,False,False,One year,No,24-48,High,2342.6,2342.6,Medium Value,1,Low Risk
0,8,51.05,415.05,1,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,Month-to-month,Yes,0-12,Medium,408.4,408.4,Low Value,5,High Risk
0,44,70.95,3250.45,0,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,One year,No,24-48,High,3121.8,3121.8,High Value,1,Low Risk
0,3,29.2,98.5,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Month-to-month,No,0-12,Low,87.6,87.6,Low Value,5,High Risk
0,2,46.6,87.9,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Month-to-month,No,0-12,Medium,93.2,93.2,Low Value,5,High Risk
0,9,85.35,754.65,1,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,Month-to-month,Yes,0-12,High,768.15,768.15,Medium Value,5,High Risk
1,1,75.35,75.35,1,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,Month-to-month,Yes,0-12,High,75.35,75.35,Low Value,6,High Risk
0,25,74.3,1952.25,0,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Month-to-month,No,24-48,High,1857.5,1857.5,Medium Value,3,Medium Risk
1,2,69.3,153.8,0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,Month-to-month,No,0-12,Medium,138.6,138.6,Low Value,5,High Risk
0,43,75.2,3198.6,1,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,Month-to-month,Yes,24-48,High,3233.6,3233.6,High Value,3,Medium Risk
0,1,20.9,20.9,1,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,Month-to-month,Yes,0-12,Low,20.9,20.9,Low Value,5,High Risk
0,58,94.3,5610.15,0,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,One year,No,48+,High,5469.4,5469.4,High Value,1,Low Risk
0,59,76.45,4519.5,0,False,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,True,Two year,No,48+,High,4510.55,4510.55,High Value,1,Low Risk
0,44,54.0,2440.25,0,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,One year,No,24-48,Medium,2376.0,2376.0,Medium Value,0,Low Risk
0,66,104.25,6860.6,0,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False,One year,No,48+,High,6880.5,6880.5,High Value,1,Low Risk
0,68,19.95,1377.7,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,Two year,No,48+,Low,1356.6,1356.6,Medium Value,0,Low Risk
0,9,24.95,190.25,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,Month-to-month,No,0-12,Low,224.54999999999998,224.54999999999998,Low Value,5,High Risk
0,19,84.75,1651.95,0,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,Month-to-month,No,12-24,High,1610.25,1610.25,Medium Value,3,Medium Risk
0,4,19.75,78.3,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,Month-to-month,No,0-12,Low,79.0,79.0,Low Value,5,High Risk
0,70,113.65,7939.25,0,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,Two year,No,48+,High,7955.5,7955.5,High Value,1,Low Risk
0,1,44.9,44.9,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,Month-to-month,No,0-12,Medium,44.9,44.9,Low Value,5,High Risk
0,8,75.25,576.7,0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,Month-to-month,No,0-12,High,602.0,602.0,Low Value,6,High Risk
0,53,24.6,1279.0,0,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,Two year,No,48+,Low,1303.8000000000002,1303.8000000000002,Medium Value,0,Low Risk
1,51,25.0,1260.7,0,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,One year,No,48+,Low,1275.0,1275.0,Medium Value,0,Low Risk
